o_zone_id,d_zone_id,volume
30,33,2.317000
30,34,6.705000
30,35,16.143000
30,36,1.601000
30,37,11.187000
30,38,5.347000
30,39,13.048000
30,40,7.603000
30,41,6.097000
30,42,4.075000
30,43,20.678000
30,44,1.392000
30,46,4.544000
30,47,5.126000
30,48,6.820000
30,49,5.466000
30,50,2.391000
30,51,4.618000
30,52,4.869000
30,86,1.308000
30,87,1.109000
30,90,1.263000
30,139,2.129000
30,143,1.557000
30,144,1.483000
30,145,1.265000
30,146,1.020000
30,147,2.271000
30,150,1.741000
30,152,1.765000
30,153,2.000000
30,154,2.754000
30,155,1.240000
30,161,1.013000
30,164,1.081000
30,170,1.780000
30,173,1.711000
30,175,2.385000
30,176,1.298000
30,179,1.449000
30,180,2.226000
30,184,1.024000
30,185,2.363000
30,190,2.035000
30,196,1.090000
30,242,1.097000
30,244,1.230000
30,262,1.080000
30,301,1.054000
30,333,1.018000
30,356,1.067000
30,401,1.234000
30,445,1.281000
30,457,2.068000
30,459,5.255000
30,460,6.447000
30,461,3.980000
30,462,8.599000
30,463,3.308000
30,464,6.492000
30,465,7.025000
30,466,4.300000
30,467,2.835000
30,468,1.650000
30,469,3.606000
30,473,1.560000
30,476,2.825000
30,478,1.560000
30,479,1.049000
30,480,1.373000
30,483,1.090000
30,484,1.302000
30,486,1.117000
30,487,1.021000
30,488,1.143000
30,491,1.357000
30,492,1.867000
30,493,1.076000
30,494,1.415000
30,495,1.812000
30,497,1.614000
30,500,1.923000
30,501,1.035000
30,503,1.279000
30,508,6.916000
30,509,11.328000
30,510,4.384000
30,511,4.067000
30,512,2.936000
30,513,2.485000
30,514,7.881000
30,515,4.765000
30,516,4.677000
30,517,2.684000
30,521,1.127000
30,522,1.569000
30,527,1.364000
30,528,3.117000
30,554,2.013000
30,556,1.528000
30,557,2.291000
30,558,2.040000
30,559,1.339000
30,560,1.571000
30,576,1.058000
30,750,3.529000
30,751,1.575000
30,752,3.556000
30,754,1.046000
30,755,1.608000
30,756,1.927000
30,757,4.663000
30,758,1.147000
30,759,1.890000
30,760,1.863000
30,763,1.169000
30,767,1.219000
30,770,1.255000
30,771,1.279000
31,9,1.007000
31,10,1.487000
31,11,1.964000
31,12,2.331000
31,16,1.136000
31,21,1.165000
31,27,17.416000
31,28,8.827000
31,29,8.403000
31,30,17.581000
31,32,9.475000
31,33,2.274000
31,34,7.205000
31,35,12.198000
31,36,2.466000
31,37,9.787000
31,38,5.771000
31,39,9.565000
31,40,7.676000
31,41,4.128000
31,42,6.616000
31,43,18.197000
31,46,2.286000
31,47,3.264000
31,48,4.581000
31,49,4.017000
31,50,1.135000
31,51,3.725000
31,52,4.221000
31,57,2.367000
31,58,1.198000
31,139,2.433000
31,143,1.285000
31,144,1.082000
31,145,1.075000
31,147,1.884000
31,150,1.412000
31,152,1.518000
31,153,1.757000
31,154,2.250000
31,155,1.276000
31,162,1.072000
31,170,1.465000
31,173,1.994000
31,175,2.163000
31,176,1.070000
31,179,1.650000
31,180,2.535000
31,185,1.800000
31,190,1.672000
31,196,1.205000
31,239,1.648000
31,301,1.154000
31,401,1.011000
31,457,1.195000
31,459,2.855000
31,460,3.482000
31,461,2.623000
31,462,5.573000
31,463,3.672000
31,464,5.942000
31,465,5.144000
31,466,1.634000
31,469,1.422000
31,476,2.074000
31,477,1.201000
31,479,1.034000
31,484,1.068000
31,491,1.153000
31,492,1.468000
31,494,1.103000
31,495,1.597000
31,497,1.284000
31,500,1.501000
31,503,1.023000
31,508,1.541000
31,511,1.541000
31,514,1.991000
31,515,1.660000
31,520,1.212000
31,521,1.764000
31,522,1.521000
31,523,1.554000
31,525,1.051000
31,527,1.931000
31,528,3.085000
31,531,1.117000
31,536,1.111000
31,537,1.739000
31,538,1.269000
31,554,1.833000
31,556,1.557000
31,557,2.223000
31,558,1.886000
31,559,2.242000
31,560,1.636000
31,576,1.708000
31,590,1.169000
31,608,1.003000
31,609,1.329000
31,750,2.815000
31,751,1.803000
31,752,3.342000
31,753,1.070000
31,754,1.124000
31,755,1.854000
31,756,1.586000
31,757,4.583000
31,759,1.970000
31,760,1.472000
31,763,1.040000
31,770,1.705000
32,11,1.145000
32,12,1.244000
32,21,1.108000
32,27,11.513000
32,28,3.681000
32,29,4.814000
32,30,8.558000
32,31,9.263000
32,33,1.801000
32,34,3.289000
32,35,9.400000
32,36,1.086000
32,37,6.401000
32,38,2.721000
32,39,5.342000
32,40,3.437000
32,41,2.560000
32,42,3.160000
32,43,14.042000
32,46,1.048000
32,47,1.021000
32,48,2.369000
32,49,1.339000
32,51,1.146000
32,52,2.136000
32,57,3.555000
32,58,2.291000
32,59,1.551000
32,61,2.408000
32,62,1.572000
32,64,1.461000
32,139,1.454000
32,154,1.075000
32,173,1.364000
32,175,1.125000
32,179,1.120000
32,180,1.703000
32,462,1.759000
32,463,1.601000
32,464,2.339000
32,465,2.136000
32,476,1.484000
32,520,1.150000
32,522,1.219000
32,528,2.080000
32,536,1.452000
32,537,1.094000
32,538,1.447000
32,540,1.211000
32,542,1.217000
32,544,1.184000
32,546,1.104000
32,554,1.008000
32,556,1.181000
32,558,1.292000
32,560,1.220000
32,608,1.551000
32,609,1.459000
32,610,1.376000
32,717,1.595000
32,750,1.523000
32,752,2.030000
32,757,1.591000
33,27,2.210000
33,30,2.576000
33,31,2.447000
33,32,2.102000
33,34,1.092000
33,35,2.214000
33,37,1.827000
33,38,1.131000
33,39,1.386000
33,40,1.540000
33,42,1.095000
33,43,3.434000
33,57,1.835000
33,58,1.503000
33,59,1.121000
33,61,1.201000
33,62,1.019000
33,278,1.533000
33,279,1.585000
33,281,1.233000
34,10,1.052000
34,11,1.566000
34,12,1.756000
34,16,1.163000
34,27,9.263000
34,28,2.438000
34,29,3.874000
34,30,6.891000
34,31,7.787000
34,32,3.594000
34,33,1.025000
34,35,5.550000
34,37,6.366000
34,38,2.476000
34,39,5.444000
34,40,3.365000
34,41,2.729000
34,42,2.610000
34,43,11.667000
34,46,1.271000
34,47,1.200000
34,48,2.476000
34,49,1.701000
34,51,1.354000
34,52,1.644000
34,57,2.867000
34,58,2.543000
34,59,1.319000
34,61,1.538000
34,62,1.408000
34,147,1.092000
34,154,1.294000
34,175,1.174000
34,185,1.247000
34,278,1.686000
34,279,1.669000
34,460,1.804000
34,462,2.685000
34,463,1.443000
34,464,2.963000
34,465,1.872000
34,476,1.347000
34,522,1.292000
34,528,2.380000
34,554,1.242000
34,556,1.070000
34,557,1.202000
34,558,1.175000
34,559,1.068000
34,560,1.114000
34,608,1.140000
34,750,1.700000
34,752,2.115000
34,757,1.884000
35,2,1.096000
35,5,1.165000
35,7,1.307000
35,8,1.388000
35,9,1.461000
35,10,2.119000
35,11,3.204000
35,12,3.482000
35,13,1.007000
35,16,2.065000
35,21,1.173000
35,26,1.001000
35,27,18.325000
35,28,6.911000
35,29,7.535000
35,30,16.441000
35,31,12.803000
35,32,10.107000
35,33,2.154000
35,34,5.404000
35,36,1.746000
35,37,11.267000
35,38,6.327000
35,39,10.817000
35,40,8.457000
35,41,5.050000
35,42,5.504000
35,43,15.969000
35,46,3.263000
35,47,3.986000
35,48,5.379000
35,49,4.855000
35,50,1.445000
35,51,4.172000
35,52,4.017000
35,57,3.218000
35,58,2.210000
35,86,1.208000
35,90,1.121000
35,99,1.117000
35,139,1.969000
35,143,1.678000
35,144,1.323000
35,145,1.390000
35,147,2.443000
35,150,1.425000
35,152,1.683000
35,153,1.899000
35,154,2.675000
35,155,1.095000
35,164,1.031000
35,170,1.675000
35,173,1.412000
35,175,2.269000
35,176,1.237000
35,179,1.209000
35,180,1.862000
35,184,1.027000
35,185,2.367000
35,190,1.974000
35,239,1.439000
35,301,1.012000
35,356,1.001000
35,401,1.179000
35,445,1.271000
35,459,2.961000
35,460,4.939000
35,461,2.292000
35,462,6.836000
35,463,3.371000
35,464,7.030000
35,465,4.630000
35,466,2.376000
35,469,1.807000
35,476,2.306000
35,477,1.200000
35,478,1.174000
35,479,1.146000
35,480,1.222000
35,483,1.079000
35,484,1.169000
35,486,1.061000
35,487,1.012000
35,488,1.090000
35,491,1.378000
35,492,1.801000
35,493,1.095000
35,494,1.397000
35,495,1.719000
35,497,1.592000
35,500,1.898000
35,503,1.261000
35,511,1.205000
35,514,2.653000
35,515,1.976000
35,520,1.136000
35,521,1.837000
35,522,1.929000
35,523,1.720000
35,525,1.174000
35,527,2.159000
35,528,3.556000
35,531,1.205000
35,532,1.241000
35,537,1.734000
35,542,1.073000
35,554,1.946000
35,556,1.602000
35,557,2.834000
35,558,1.894000
35,559,2.169000
35,560,1.631000
35,576,1.663000
35,590,1.043000
35,609,1.287000
35,750,2.880000
35,751,1.788000
35,752,3.302000
35,754,1.053000
35,755,1.682000
35,756,1.312000
35,757,4.729000
35,759,1.813000
35,760,1.186000
35,770,1.251000
36,27,2.816000
36,29,1.212000
36,30,1.737000
36,31,2.938000
36,32,1.234000
36,35,2.005000
36,37,1.636000
36,39,2.258000
36,41,1.184000
36,43,4.423000
36,278,1.095000
36,462,1.045000
36,464,1.052000
37,2,2.455000
37,5,1.546000
37,6,1.024000
37,7,1.769000
37,8,1.399000
37,9,1.153000
37,10,2.279000
37,11,3.299000
37,12,2.410000
37,13,1.343000
37,14,1.411000
37,15,1.142000
37,16,1.866000
37,17,1.391000
37,21,1.893000
37,26,2.662000
37,27,8.699000
37,28,4.270000
37,29,3.707000
37,30,10.749000
37,31,9.557000
37,32,6.516000
37,33,1.666000
37,34,5.851000
37,35,10.507000
37,36,1.366000
37,38,4.392000
37,39,7.928000
37,40,5.045000
37,41,3.672000
37,42,4.661000
37,43,14.552000
37,44,1.158000
37,45,1.036000
37,46,3.112000
37,47,3.513000
37,48,3.865000
37,49,3.961000
37,50,1.122000
37,51,3.134000
37,52,3.618000
37,55,1.247000
37,57,3.883000
37,58,2.330000
37,59,1.454000
37,86,1.102000
37,87,1.232000
37,90,2.575000
37,91,1.133000
37,95,1.306000
37,97,2.018000
37,98,2.162000
37,99,2.160000
37,104,1.990000
37,105,1.235000
37,106,1.471000
37,107,2.702000
37,108,4.066000
37,109,2.668000
37,110,9.929000
37,111,3.839000
37,112,1.752000
37,113,1.266000
37,119,2.415000
37,120,3.466000
37,121,1.247000
37,122,2.711000
37,123,6.426000
37,139,1.804000
37,147,1.253000
37,153,1.172000
37,154,1.360000
37,173,1.530000
37,175,1.455000
37,179,1.256000
37,180,1.920000
37,185,1.096000
37,190,1.014000
37,200,1.511000
37,201,4.704000
37,205,5.004000
37,206,1.170000
37,239,1.188000
37,273,4.158000
37,274,1.537000
37,276,2.526000
37,277,1.930000
37,278,8.003000
37,279,15.426000
37,280,2.606000
37,281,3.521000
37,282,2.758000
37,459,1.167000
37,460,2.505000
37,462,3.043000
37,463,1.315000
37,464,3.921000
37,465,1.559000
37,466,1.430000
37,469,1.122000
37,476,1.415000
37,495,1.078000
37,520,1.294000
37,521,1.307000
37,522,1.074000
37,523,1.108000
37,527,1.186000
37,528,1.616000
37,537,1.098000
37,541,1.616000
37,542,1.425000
37,543,1.188000
37,557,1.072000
37,757,1.516000
38,2,1.478000
38,5,1.246000
38,7,1.219000
38,8,1.169000
38,10,1.404000
38,11,2.165000
38,12,1.763000
38,13,1.044000
38,16,1.410000
38,26,1.116000
38,27,5.736000
38,28,1.699000
38,29,2.746000
38,30,5.355000
38,31,6.196000
38,32,2.907000
38,33,1.049000
38,34,2.412000
38,35,6.433000
38,37,4.749000
38,39,5.327000
38,40,2.312000
38,41,2.185000
38,42,2.099000
38,43,10.384000
38,46,2.646000
38,47,2.115000
38,48,3.197000
38,49,2.314000
38,50,1.205000
38,51,1.665000
38,52,2.043000
38,57,1.428000
38,86,1.099000
38,87,1.734000
38,90,1.439000
38,94,1.196000
38,95,1.252000
38,97,1.309000
38,98,1.170000
38,99,1.151000
38,102,1.140000
38,104,2.311000
38,106,1.582000
38,107,1.975000
38,108,2.614000
38,109,1.588000
38,110,5.389000
38,111,2.263000
38,112,1.458000
38,118,1.142000
38,119,2.193000
38,120,3.301000
38,121,1.558000
38,122,2.389000
38,123,3.930000
38,154,1.052000
38,179,2.203000
38,185,1.023000
38,200,1.243000
38,201,2.806000
38,205,3.764000
38,273,2.304000
38,274,1.072000
38,276,1.752000
38,278,4.507000
38,279,5.998000
38,280,2.372000
38,281,1.519000
38,459,1.058000
38,460,2.366000
38,462,2.421000
38,464,2.768000
38,465,1.102000
38,466,1.362000
38,469,1.206000
38,473,1.183000
38,476,1.165000
38,514,1.538000
38,528,1.208000
39,2,2.288000
39,5,1.575000
39,6,1.113000
39,7,1.639000
39,8,1.445000
39,9,1.030000
39,10,1.953000
39,11,3.135000
39,12,2.618000
39,13,1.129000
39,14,1.165000
39,16,1.480000
39,17,1.027000
39,21,1.076000
39,27,10.230000
39,28,5.053000
39,29,4.624000
39,30,12.758000
39,31,9.527000
39,32,5.536000
39,33,1.285000
39,34,5.086000
39,35,10.268000
39,36,1.904000
39,37,8.087000
39,38,5.016000
39,40,4.951000
39,41,2.806000
39,42,5.281000
39,43,15.725000
39,44,1.980000
39,45,1.025000
39,46,4.343000
39,47,5.399000
39,48,3.176000
39,49,4.878000
39,50,1.242000
39,51,4.280000
39,52,3.288000
39,86,1.562000
39,87,2.504000
39,90,2.931000
39,91,1.304000
39,94,1.025000
39,95,1.511000
39,97,1.841000
39,98,1.626000
39,99,1.558000
39,104,1.475000
39,105,1.073000
39,106,1.214000
39,107,1.624000
39,108,2.798000
39,109,1.346000
39,110,4.904000
39,111,1.525000
39,120,1.262000
39,122,1.609000
39,139,1.776000
39,147,1.463000
39,152,1.035000
39,153,1.325000
39,154,1.512000
39,173,1.451000
39,175,1.590000
39,179,1.200000
39,180,1.840000
39,185,1.329000
39,190,1.173000
39,239,1.198000
39,279,2.667000
39,457,1.130000
39,459,2.562000
39,460,4.554000
39,461,1.460000
39,462,5.282000
39,463,1.866000
39,464,5.614000
39,465,2.490000
39,466,3.879000
39,467,2.348000
39,468,2.358000
39,469,2.622000
39,473,13.615000
39,476,1.468000
39,479,10.684000
39,480,3.811000
39,492,1.025000
39,495,1.178000
39,500,1.047000
39,506,1.017000
39,508,1.135000
39,509,2.194000
39,511,1.609000
39,513,1.858000
39,514,5.612000
39,515,2.594000
39,516,2.468000
39,517,3.470000
39,521,1.308000
39,528,1.178000
39,557,1.058000
39,757,1.977000
40,2,1.511000
40,5,1.036000
40,7,1.109000
40,8,1.030000
40,10,1.440000
40,11,2.096000
40,12,1.920000
40,16,1.195000
40,27,8.155000
40,28,2.610000
40,29,3.828000
40,30,7.310000
40,31,7.881000
40,32,3.535000
40,33,1.367000
40,34,3.154000
40,35,8.216000
40,37,5.214000
40,38,2.220000
40,39,5.019000
40,41,2.595000
40,42,2.755000
40,43,12.558000
40,44,1.314000
40,46,3.042000
40,47,2.600000
40,48,3.332000
40,49,2.670000
40,50,1.446000
40,51,1.982000
40,52,2.680000
40,57,1.121000
40,87,1.259000
40,90,1.733000
40,97,1.110000
40,98,1.204000
40,104,1.596000
40,106,1.264000
40,107,1.244000
40,108,2.058000
40,109,1.180000
40,110,4.252000
40,111,1.577000
40,119,1.040000
40,120,1.353000
40,122,1.423000
40,139,1.064000
40,175,1.028000
40,180,1.196000
40,278,2.152000
40,279,4.278000
40,280,1.427000
40,459,1.369000
40,460,2.591000
40,462,3.030000
40,463,1.163000
40,464,3.455000
40,465,1.528000
40,466,1.850000
40,468,1.004000
40,469,1.357000
40,473,2.532000
40,476,1.277000
40,514,2.362000
40,515,1.167000
40,528,1.190000
40,757,1.030000
41,2,1.478000
41,10,1.099000
41,11,1.619000
41,12,1.339000
41,27,4.076000
41,28,2.233000
41,29,1.823000
41,30,6.000000
41,31,4.018000
41,32,2.681000
41,34,2.561000
41,35,4.696000
41,36,1.001000
41,37,3.658000
41,38,2.067000
41,39,2.741000
41,40,2.578000
41,42,2.541000
41,43,6.796000
41,44,1.065000
41,46,2.079000
41,47,2.614000
41,48,1.671000
41,49,2.649000
41,51,2.088000
41,52,2.040000
41,87,1.200000
41,90,1.765000
41,97,1.353000
41,98,1.178000
41,99,1.093000
41,104,1.102000
41,107,1.777000
41,108,2.015000
41,109,1.201000
41,110,4.387000
41,111,1.518000
41,119,1.149000
41,120,1.887000
41,122,1.324000
41,123,2.800000
41,179,5.038000
41,201,1.330000
41,205,1.298000
41,278,1.312000
41,279,4.106000
41,460,1.943000
41,462,2.125000
41,464,2.448000
41,466,1.621000
41,468,1.041000
41,469,1.063000
41,473,5.807000
41,479,3.383000
41,480,1.118000
41,514,2.037000
41,517,1.436000
42,11,1.061000
42,12,1.216000
42,27,9.265000
42,28,2.363000
42,29,3.750000
42,30,4.033000
42,31,7.036000
42,32,3.343000
42,33,1.003000
42,34,2.514000
42,35,5.538000
42,37,4.992000
42,38,2.075000
42,39,5.555000
42,40,2.836000
42,41,2.658000
42,43,7.444000
42,46,1.811000
42,47,1.887000
42,48,2.649000
42,49,2.023000
42,51,1.645000
42,52,1.919000
42,459,1.482000
42,460,2.589000
42,461,1.029000
42,462,3.448000
42,463,1.087000
42,464,3.041000
42,465,1.919000
42,466,1.736000
42,469,1.008000
42,476,1.066000
42,508,1.841000
42,509,3.025000
42,511,1.278000
42,514,2.563000
42,515,1.592000
42,516,1.346000
42,528,1.230000
42,750,1.339000
42,752,1.393000
42,757,1.483000
43,2,1.819000
43,3,1.261000
43,4,1.009000
43,5,1.280000
43,6,1.019000
43,7,1.558000
43,8,1.529000
43,9,1.586000
43,10,2.781000
43,11,3.960000
43,12,3.767000
43,13,1.013000
43,14,1.186000
43,16,2.007000
43,17,1.427000
43,21,1.998000
43,27,27.601000
43,28,12.558000
43,29,11.492000
43,30,19.692000
43,31,17.919000
43,32,14.126000
43,33,3.153000
43,34,10.642000
43,35,15.001000
43,36,3.676000
43,37,14.674000
43,38,9.527000
43,39,15.545000
43,40,12.028000
43,41,6.877000
43,42,6.889000
43,44,1.615000
43,45,1.540000
43,46,5.291000
43,47,6.900000
43,48,7.777000
43,49,7.420000
43,50,2.096000
43,51,6.616000
43,52,7.780000
43,57,2.237000
43,86,1.221000
43,87,1.131000
43,90,2.278000
43,98,1.154000
43,99,1.009000
43,123,1.047000
43,133,1.122000
43,139,3.474000
43,141,1.084000
43,143,1.704000
43,144,1.253000
43,145,1.430000
43,147,2.503000
43,149,1.028000
43,150,1.816000
43,152,1.992000
43,153,2.325000
43,154,2.871000
43,155,1.812000
43,156,1.220000
43,161,1.215000
43,162,1.544000
43,163,1.039000
43,170,1.775000
43,173,2.959000
43,175,2.870000
43,176,1.395000
43,177,1.119000
43,178,1.269000
43,179,2.431000
43,180,3.730000
43,185,2.198000
43,190,2.136000
43,192,1.027000
43,194,1.430000
43,195,1.099000
43,196,1.748000
43,203,1.016000
43,220,1.019000
43,227,1.036000
43,239,2.330000
43,243,1.284000
43,251,1.279000
43,262,1.149000
43,299,1.139000
43,301,1.657000
43,313,1.008000
43,333,1.175000
43,351,1.070000
43,353,1.015000
43,365,1.112000
43,398,1.050000
43,401,1.401000
43,411,1.050000
43,445,1.159000
43,448,1.039000
43,457,2.131000
43,458,1.155000
43,459,4.138000
43,460,6.593000
43,461,2.912000
43,462,9.450000
43,463,3.932000
43,464,10.324000
43,465,5.812000
43,466,4.102000
43,467,1.686000
43,468,1.621000
43,469,2.477000
43,473,1.255000
43,476,2.908000
43,477,1.537000
43,478,1.178000
43,479,1.244000
43,480,1.236000
43,483,1.163000
43,484,1.404000
43,486,1.189000
43,487,1.085000
43,488,1.212000
43,491,1.467000
43,492,1.847000
43,493,1.301000
43,494,1.370000
43,495,2.116000
43,497,1.610000
43,499,1.004000
43,500,1.867000
43,501,1.150000
43,503,1.287000
43,508,3.751000
43,509,2.858000
43,511,2.908000
43,513,1.359000
43,514,6.533000
43,515,3.115000
43,516,2.499000
43,517,1.004000
43,519,1.277000
43,520,1.802000
43,521,2.613000
43,522,1.871000
43,523,1.918000
43,525,1.454000
43,527,2.367000
43,528,3.539000
43,531,1.277000
43,532,1.172000
43,536,1.227000
43,537,1.853000
43,538,1.302000
43,539,1.089000
43,540,1.135000
43,541,1.268000
43,542,1.312000
43,543,1.135000
43,554,2.196000
43,556,1.748000
43,557,3.058000
43,558,2.141000
43,559,2.074000
43,560,1.743000
43,576,1.799000
43,750,3.069000
43,751,1.816000
43,752,3.355000
43,753,1.006000
43,754,1.031000
43,755,1.922000
43,756,1.445000
43,757,5.447000
43,759,2.161000
43,760,1.448000
43,767,1.177000
43,771,1.224000
44,5,1.734000
44,7,1.146000
44,8,1.085000
44,11,1.869000
44,12,1.265000
44,30,1.549000
44,35,1.170000
44,37,1.974000
44,38,1.083000
44,39,3.372000
44,40,1.462000
44,41,1.819000
44,43,2.749000
44,46,13.942000
44,47,11.006000
44,48,13.362000
44,49,11.500000
44,50,4.929000
44,51,8.269000
44,52,1.298000
44,83,1.578000
44,84,2.383000
44,86,1.419000
44,87,2.437000
44,94,2.570000
44,95,1.186000
44,118,1.146000
44,120,1.040000
44,122,1.030000
44,133,1.332000
44,136,1.238000
44,137,3.380000
44,139,1.677000
44,143,1.335000
44,145,1.090000
44,147,1.925000
44,153,1.186000
44,154,1.660000
44,170,1.133000
44,175,1.118000
44,176,3.691000
44,177,1.673000
44,185,1.733000
44,190,1.522000
44,459,1.593000
44,460,3.642000
44,462,2.283000
44,464,2.014000
44,466,3.259000
44,467,4.328000
44,468,3.526000
44,469,2.906000
44,476,1.597000
44,478,1.104000
44,479,3.222000
44,480,2.453000
44,492,1.416000
44,501,2.517000
44,505,1.177000
44,506,2.875000
44,513,1.850000
44,514,2.254000
44,515,1.414000
44,516,1.091000
45,46,1.171000
45,47,3.943000
45,48,1.227000
45,49,4.844000
45,51,3.474000
45,278,1.266000
45,280,1.199000
46,2,2.549000
46,5,1.883000
46,6,1.325000
46,7,1.626000
46,8,1.606000
46,10,1.544000
46,11,2.800000
46,12,2.298000
46,13,1.243000
46,14,1.095000
46,16,1.112000
46,27,2.863000
46,28,1.077000
46,29,1.618000
46,30,3.947000
46,31,2.653000
46,34,1.041000
46,35,3.431000
46,37,3.952000
46,38,2.165000
46,39,5.295000
46,40,2.638000
46,41,2.745000
46,42,1.528000
46,43,6.315000
46,44,10.947000
46,45,1.046000
46,47,19.259000
46,48,25.061000
46,49,18.161000
46,50,7.469000
46,51,15.519000
46,52,3.296000
46,83,1.841000
46,84,1.351000
46,86,1.461000
46,87,2.949000
46,90,1.655000
46,91,1.348000
46,94,2.054000
46,95,2.005000
46,104,1.025000
46,107,2.146000
46,108,2.317000
46,110,4.739000
46,118,1.545000
46,120,2.337000
46,121,1.002000
46,122,2.007000
46,123,3.417000
46,136,1.113000
46,137,4.722000
46,139,2.172000
46,143,1.010000
46,147,1.477000
46,153,1.263000
46,154,1.427000
46,176,4.404000
46,177,1.215000
46,178,1.987000
46,179,6.957000
46,180,1.809000
46,185,1.215000
46,190,1.381000
46,239,1.166000
46,459,2.245000
46,460,4.283000
46,462,3.766000
46,463,1.185000
46,464,3.839000
46,465,1.250000
46,466,4.229000
46,467,4.018000
46,468,3.462000
46,469,3.373000
46,473,2.289000
46,476,1.875000
46,478,1.423000
46,479,1.443000
46,480,2.278000
46,492,1.180000
46,506,1.460000
46,513,1.352000
46,514,2.520000
46,515,1.216000
46,516,1.007000
46,517,1.722000
47,2,1.566000
47,5,1.376000
47,6,1.075000
47,7,1.154000
47,8,1.321000
47,10,1.149000
47,11,2.279000
47,12,1.990000
47,27,3.969000
47,28,1.885000
47,29,2.116000
47,30,5.810000
47,31,3.145000
47,32,1.338000
47,34,1.320000
47,35,3.589000
47,37,3.336000
47,38,2.505000
47,39,5.022000
47,40,3.302000
47,41,2.397000
47,42,2.255000
47,43,6.772000
47,44,8.885000
47,45,3.025000
47,46,19.629000
47,48,21.971000
47,49,18.961000
47,50,6.290000
47,51,16.422000
47,52,3.730000
47,83,1.404000
47,86,1.261000
47,87,2.693000
47,90,1.224000
47,94,1.045000
47,95,1.127000
47,144,1.056000
47,147,1.429000
47,150,1.236000
47,152,1.099000
47,153,1.380000
47,154,1.694000
47,170,1.128000
47,176,2.199000
47,179,3.177000
47,185,1.480000
47,190,1.577000
47,457,1.265000
47,459,3.384000
47,460,5.080000
47,461,1.672000
47,462,5.414000
47,463,1.715000
47,464,4.985000
47,465,2.249000
47,466,5.736000
47,467,5.385000
47,468,4.123000
47,469,3.459000
47,473,2.706000
47,476,2.146000
47,478,1.293000
